Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[0, 30, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 16, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 16, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 256, 0, 0, 3, 1, 0, 0]",0.5586758039214395,0.5,0.918918918918919,0.4467805519053876,0.601237842617153,0.9605781865965834
"[1, 0, 0, 0, 0, 16, 0, 1, 1, 0, 0, 0, 0, 8, 0, 1, 1, 0, 0, 0, 5, 0, 0, 0, 4, 32, 1, 0, 4, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.7221232598478143,0.5,0.5,1.0,0.6666666666666666,0.0
"[0, 32, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 8, 3, 31, 0, 5, 0, 0, 0, 4, 256, 0, 0, 3, 3, 0, 0, 4, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6481177698482167,0.5,0.5927350427350427,0.9113009198423128,0.7182806835836354,0.37385019710906703
"[1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 358, 3, 0, 7, 0, 0, 0, 4, 296, 3, 0]",0.6921959112990986,0.5,0.25,0.000657030223390276,0.001310615989515072,0.9980289093298291
"[0, 24, 0, 0, 6, 31, 0, 1, 3, 0, 0, 0, 8, 1, 1, 0, 6, 21, 0, 3, 8, 1, 2, 0, 8, 1, 2, 0, 0, 31, 0, 3, 0, 31, 0, 0, 7, 0, 0, 0, 6, 14, 1, 3, 0, 13, 1, 1]",0.5973501801490784,0.5,0.8387096774193549,0.23915900131406045,0.3721881390593047,0.9540078843626807
"[0, 11, 1, 3, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]",0.6108479960398241,0.5,0.8702290076335878,0.22470433639947437,0.35718015665796343,0.966491458607096
"[3, 0, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 6, 1, 3, 7, 0, 0, 0, 6, 16, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0]",0.6562920835885134,0.5,0.7127799736495388,0.3554533508541393,0.4743533537921964,0.8567674113009198
"[4, 337, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 357, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 493, 1, 0]",0.68155698613687,0.5,0.5559875583203733,0.46977660972404733,0.5092592592592593,0.6248357424441524
