Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[6, 8, 4, 0, 4, 500, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930901067597526,0.5,0.510062893081761,0.5328515111695138,0.5212082262210797,0.48817345597897505
"[3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 7, 0, 0, 0, 0, 22, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 40, 4, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]",0.6937207281589508,0.5,0.5003412969283276,0.4816031537450723,0.4907934382323401,0.519053876478318
"[1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 48, 3, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 4, 0, 0]",0.694470712724997,0.5,0.49735099337748345,0.49342969776609724,0.4953825857519789,0.5013140604467805
"[6, 56, 4, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 18, 1, 0, 0, 12, 1, 0, 3, 0, 0, 0, 4, 171, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 222, 0, 0]",0.6933708318642208,0.5,0.5010706638115632,0.4612352168199737,0.4803284296955183,0.5407358738501971
"[0, 6, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 404, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6931391157666031,0.5,0.4938949938949939,0.5315374507227333,0.5120253164556962,0.45532194480946125
"[7, 0, 0, 0, 4, 398, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 463, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6931064189696798,0.5,0.4886968085106383,0.48291721419185285,0.48578982154659617,0.4947437582128778
"[1, 4, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 4, 343, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933888975454836,0.5,0.5070993914807302,0.492772667542707,0.49983338887037654,0.5210249671484888
"[2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]",0.6930316127076441,0.5,0.5113427345187002,0.5479632063074902,0.5290199809705043,0.4763469119579501
