Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[0, 32, 0, 0, 8, 1, 1, 0, 0, 4, 1, 0, 8, 1, 1, 0, 8, 4, 7, 0, 0, 32, 0, 0, 0, 4, 0, 0, 8, 1, 7, 0, 8, 1, 1, 0, 0, 32, 1, 0, 8, 1, 15, 0, 0, 4, 0, 0]",0.6969962266026711,0.5101839684625493,0.5094917330067361,0.5466491458607096,0.5274167987321712,0.47371879106438897
"[8, 0, 2, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 3, 7, 0, 8, 1, 1, 0, 0, 32, 1, 0, 8, 4, 3, 0, 0, 4, 0, 0, 8, 1, 1, 0, 0, 28, 1, 3, 8, 1, 5, 0, 0, 4, 0, 3]",0.7003696025634298,0.49507227332457293,0.4951644100580271,0.5045992115637319,0.4998372925479987,0.4855453350854139
"[8, 0, 15, 0, 8, 1, 1, 0, 0, 4, 1, 0, 8, 3, 3, 0, 8, 4, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 8, 1, 1, 0, 0, 32, 1, 0, 0, 4, 1, 0, 0, 4, 0, 0]",0.6979213186672756,0.4957293035479632,0.49584133077415227,0.5091984231274639,0.5024311183144247,0.48226018396846254
"[8, 0, 7, 0, 0, 32, 0, 0, 0, 4, 1, 0, 0, 4, 0, 3, 8, 1, 1, 0, 0, 32, 1, 2, 0, 4, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 0, 32, 0, 0, 8, 4, 9, 0, 8, 7, 1, 0]",0.6931558956905287,0.5022996057818659,0.5021250758955677,0.5433639947437582,0.5219312085831492,0.4612352168199737
"[8, 0, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0, 8, 4, 15, 0, 8, 5, 1, 0, 0, 4, 0, 3, 8, 7, 9, 0, 8, 1, 1, 0, 0, 31, 1, 0, 8, 1, 11, 0, 0, 4, 0, 0]",0.6980079594923525,0.4944152431011827,0.49244444444444446,0.3639947437582129,0.4185870797128825,0.6248357424441524
"[8, 0, 1, 0, 0, 32, 0, 0, 0, 7, 1, 0, 0, 4, 0, 0, 8, 1, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 0, 32, 1, 0, 8, 4, 1, 0, 0, 4, 1, 0, 0, 7, 1, 0]",0.6968366649686074,0.492772667542707,0.4930817610062893,0.5151116951379764,0.5038560411311054,0.4704336399474376
"[8, 0, 7, 0, 8, 1, 27, 0, 0, 32, 1, 0, 0, 4, 0, 0, 8, 4, 3, 0, 0, 32, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 8, 1, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0]",0.6988249287313345,0.4940867279894875,0.4946808510638298,0.5499342969776609,0.5208462974486621,0.43823915900131405
"[8, 0, 1, 0, 0, 4, 1, 0, 8, 2, 1, 0, 8, 3, 7, 0, 8, 2, 1, 0, 0, 32, 0, 0, 0, 4, 0, 0, 8, 1, 3, 0, 8, 1, 1, 0, 0, 32, 1, 0, 8, 7, 5, 0, 0, 4, 0, 0]",0.6983929665721192,0.5114980289093298,0.5102519039250146,0.5722733245729303,0.5394859089501394,0.4507227332457293
"[8, 0, 1, 0, 0, 4, 1, 0, 0, 32, 1, 0, 0, 4, 0, 0, 8, 1, 1, 0, 0, 31, 1, 0, 8, 1, 13, 0, 8, 7, 3, 0, 8, 8, 1, 0, 0, 32, 1, 0, 8, 1, 15, 0, 0, 5, 0, 0]",0.697399053038383,0.511826544021025,0.5135746606334841,0.44743758212877793,0.4782303370786517,0.576215505913272
"[8, 0, 3, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 3, 7, 0, 8, 4, 7, 0, 0, 32, 0, 0, 0, 4, 0, 0, 8, 1, 5, 0, 8, 4, 15, 0, 8, 9, 1, 0, 0, 7, 1, 0, 0, 4, 1, 1]",0.6983808680456511,0.4924441524310118,0.49235880398671095,0.4868593955321945,0.489593657086224,0.4980289093298292
"[8, 0, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 3, 3, 0, 8, 1, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 0, 4, 0, 1, 8, 1, 1, 0, 0, 32, 1, 1, 0, 4, 1, 0, 8, 1, 1, 0]",0.6970918567813172,0.5078843626806833,0.5076726342710998,0.5216819973718791,0.5145819831497084,0.4940867279894875
"[8, 0, 1, 0, 0, 32, 0, 0, 0, 4, 0, 0, 8, 1, 3, 0, 8, 4, 5, 0, 0, 32, 1, 0, 0, 4, 1, 0, 8, 1, 1, 0, 8, 4, 1, 0, 0, 32, 0, 0, 0, 4, 0, 0, 8, 4, 1, 0]",0.6999782627942611,0.49770039421813406,0.4974765681326604,0.4533508541392904,0.4743898246820213,0.5420499342969777
"[8, 0, 13, 0, 8, 1, 7, 0, 0, 4, 1, 0, 8, 1, 1, 0, 8, 4, 1, 0, 0, 32, 1, 0, 8, 1, 11, 0, 0, 4, 0, 0, 8, 8, 1, 0, 0, 32, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0]",0.69692547345648,0.49014454664914586,0.49022164276401564,0.4940867279894875,0.49214659685863876,0.48620236530880423
"[8, 0, 1, 0, 0, 4, 1, 0, 8, 2, 5, 0, 8, 1, 1, 0, 8, 1, 1, 0, 0, 32, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 8, 4, 11, 0, 0, 32, 0, 0, 8, 1, 11, 0, 0, 4, 0, 0]",0.6976224244857321,0.49178712220762155,0.4909354604786077,0.4448094612352168,0.4667356084108928,0.5387647831800263
