Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 263, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6931911659240723,0.5,0.5204081632653061,0.10052562417871222,0.1685022026431718,0.9073587385019711
"[6, 40, 4, 0, 2, 1, 0, 0, 4, 355, 0, 0, 4, 183, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930946159362793,0.5,0.5,0.5052562417871223,0.5026143790849673,0.4947437582128778
"[6, 36, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 0, 4, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 262, 0, 0]",0.6934873414039612,0.5,0.48094248094248093,0.4559789750328515,0.46812816188870154,0.5078843626806833
"[0, 12, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 6, 28, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 38, 0, 0]",0.6955636930465698,0.5,0.5068656716417911,0.5578186596583443,0.5311229277447607,0.45729303547963207
"[5, 0, 0, 0, 4, 354, 0, 0, 7, 0, 0, 0, 4, 318, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6931950044631958,0.5,0.4855448480355819,0.43035479632063073,0.45628700801114597,0.5440210249671484
"[3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 4, 152, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 421, 0, 0]",0.6933230423927307,0.5,0.499390243902439,0.538107752956636,0.5180265654648957,0.46057818659658345
"[1, 4, 0, 0, 6, 16, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 28, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6944332003593445,0.5,0.5034140285536933,0.5328515111695138,0.5177146504947335,0.4743758212877792
"[0, 22, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 16, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 36, 4, 0, 8, 1, 2, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930478715896606,0.5,0.5046670815183572,0.5328515111695138,0.5183764781080218,0.47700394218134035
"[8, 0, 1, 0, 0, 11, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]",0.7007073235511779,0.5,0.5043424317617866,0.5341655716162943,0.5188257817485641,0.47503285151116953
"[8, 0, 1, 0, 6, 52, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 23, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6953211617469788,0.5,0.4855371900826446,0.4632063074901445,0.4741089441829186,0.5091984231274639
"[2, 1, 0, 0, 0, 29, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 73, 0, 0, 4, 382, 0, 0, 4, 255, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932756924629211,0.5,0.4986754966887417,0.4947437582128778,0.4967018469656992,0.5026281208935611
"[8, 0, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 32, 4, 0, 3, 0, 0, 0, 4, 377, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 453, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6936378097534179,0.5,0.507482993197279,0.49014454664914586,0.49866310160427807,0.5243101182654402
"[8, 0, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 1, 4, 0, 0, 0, 13, 0, 0, 4, 76, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6934358978271484,0.5,0.49137931034482757,0.5243101182654402,0.5073108709472346,0.45729303547963207
"[6, 56, 4, 0, 4, 299, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 324, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 329, 0, 0, 7, 0, 0, 0]",0.6933248543739319,0.5,0.5082617316589557,0.5052562417871223,0.5067545304777594,0.5111695137976346
"[7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 8, 1, 1, 0, 8, 2, 2, 0, 1, 4, 0, 0, 0, 18, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 31, 1, 0]",0.6928940653800965,0.5,0.48490338164251207,0.5275952693823915,0.5053492762743864,0.4395532194480946
"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 22, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0]",0.6930326533317566,0.5,0.5,0.5775295663600526,0.5359756097560976,0.42247043363994746
"[5, 0, 0, 0, 4, 386, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 265, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6933405280113221,0.5,0.5136476426799007,0.5440210249671484,0.5283982131461391,0.48488830486202367
"[0, 9, 1, 0, 3, 0, 0, 0, 6, 45, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 12, 0, 0]",0.6947171258926391,0.5,0.5159734779987944,0.5624178712220762,0.5381955359949702,0.4724047306176084
"[7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 0, 23, 0, 0, 2, 1, 0, 0, 6, 38, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693361427783966,0.5,0.5119852489244008,0.5473061760840998,0.5290568434423627,0.4783180026281209
"[4, 24, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6954979205131531,0.5,0.4966755319148936,0.4908015768725361,0.4937210839391937,0.5026281208935611
"[7, 0, 0, 0, 4, 16, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 448, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933039879798889,0.5,0.5019893899204244,0.4973718791064389,0.4996699669966997,0.5065703022339028
