Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 6, 12, 3, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 34, 0, 0, 7, 0, 0, 0]",0.6940093874931336,0.5,0.5134680134680135,0.4007884362680683,0.45018450184501846,0.6202365308804205
"[4, 388, 0, 0, 7, 0, 0, 0, 4, 238, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933585953712463,0.5,0.48985507246376814,0.5551905387647832,0.5204804434862951,0.42181340341655715
"[1, 4, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 255, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6947965097427368,0.5,0.504,0.4967148488830486,0.500330906684315,0.5111695137976346
"[0, 26, 0, 0, 7, 0, 0, 0, 0, 23, 0, 0, 0, 12, 1, 0, 4, 34, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6944454574584961,0.5,0.505767012687428,0.576215505913272,0.5386977886977887,0.4369250985545335
"[7, 0, 0, 0, 4, 34, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6955860257148743,0.5,0.5012674271229405,0.5197109067017083,0.5103225806451613,0.48291721419185285
"[7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 1, 4, 0, 0, 3, 0, 0, 0, 6, 58, 1, 0, 1, 58, 0, 0]",0.7077685880661011,0.5,0.510158013544018,0.5939553219448095,0.5488767455980571,0.4296977660972405
"[6, 16, 1, 0, 0, 21, 0, 0, 4, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 173, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6943635702133178,0.5,0.5038216560509554,0.5197109067017083,0.5116429495472187,0.48817345597897505
"[8, 0, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 40, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 151, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933526706695556,0.5,0.5035063113604488,0.47174770039421815,0.4871099050203528,0.5348226018396847
"[1, 4, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.7162091159820556,0.5,0.49641693811074916,0.5006570302233903,0.4985279685966634,0.4921156373193167
"[7, 0, 0, 0, 2, 0, 0, 0, 4, 430, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 174, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693733503818512,0.5,0.4921648287869994,0.557161629434954,0.5226502311248074,0.42509855453350853
