Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 56, 4, 3, 1, 56, 0, 0]",0.6981605562296781,0.5,0.5125080179602309,0.5249671484888305,0.5186627718273288,0.5006570302233903
"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 0, 9, 1, 1, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0]",0.6931277703155171,0.5,0.4803921568627451,0.5473061760840998,0.5116707616707616,0.4080157687253614
"[7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 6, 45, 3, 3, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 8, 3, 1, 0]",0.6992159377444874,0.5,0.4863013698630137,0.5131406044678055,0.4993606138107417,0.4579500657030223
"[7, 0, 0, 0, 8, 1, 2, 0, 6, 4, 4, 0, 4, 314, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 67, 0, 0, 4, 159, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932860477404161,0.5,0.49231843575418993,0.4632063074901445,0.47731888964116453,0.5223390275952694
"[7, 0, 0, 0, 6, 10, 1, 3, 2, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 4, 0, 0]",0.6937074281952598,0.5,0.5092137592137592,0.5446780551905388,0.5263492063492063,0.47503285151116953
"[1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 6, 4, 2, 3, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 419, 0, 0, 4, 189, 0, 0]",0.6931553266265176,0.5,0.48691418137553255,0.5256241787122208,0.5055292259083728,0.44612352168199737
"[0, 20, 1, 3, 6, 57, 3, 3, 8, 2, 2, 0, 2, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 17, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 266, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.694142219695178,0.5,0.5,0.5229960578186597,0.5112395632626846,0.47700394218134035
"[6, 12, 4, 3, 8, 1, 1, 0, 3, 0, 0, 0, 4, 262, 1, 0, 7, 0, 0, 0, 4, 403, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932981664484198,0.5,0.5042405551272167,0.4296977660972405,0.46399432422844983,0.5775295663600526
"[7, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 3, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 9, 1, 3, 1, 9, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6935773220929232,0.5,0.4950263311878291,0.5558475689881734,0.5236768802228412,0.43298291721419185
"[2, 1, 0, 0, 0, 29, 1, 1, 2, 1, 0, 0, 6, 56, 2, 1, 3, 0, 0, 0, 0, 31, 1, 0, 4, 422, 1, 0, 4, 379, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 162, 0, 0, 7, 0, 0, 0]",0.6932840672406283,0.5,0.48484848484848486,0.4940867279894875,0.4894240156199154,0.47503285151116953
"[2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 67, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6936249570413069,0.5,0.5031055900621118,0.47897503285151116,0.49074385728710873,0.5269382391590013
"[6, 4, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 237, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693422095342116,0.5,0.5030843043180261,0.48226018396846254,0.4924521972492452,0.5236530880420499
