Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity,SynFlow
"[6, 16, 1, 0, 4, 47, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 8, 2, 1, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6958055675029755,0.5,0.4904593639575971,0.4559789750328515,0.4725910793326524,0.526281208935611,16.61550567834638
"[6, 11, 4, 0, 8, 1, 2, 0, 0, 26, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 27, 0, 0, 1, 27, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0]",0.7027586370706558,0.5,0.5073170731707317,0.4099868593955322,0.4534883720930232,0.6018396846254928,8.250738392351195
"[6, 36, 2, 0, 1, 36, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 274, 0, 0, 1, 4, 0, 0, 0, 25, 1, 0, 0, 30, 1, 0, 0, 29, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0]",0.6929962247610092,0.5,0.5009174311926605,0.538107752956636,0.5188470066518847,0.4638633377135348,14.239259647205472
"[8, 0, 2, 0, 3, 0, 0, 0, 1, 4, 0, 0, 0, 11, 1, 0, 2, 0, 0, 0, 4, 225, 0, 0, 7, 0, 0, 0, 6, 59, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 6, 1, 0, 1, 6, 0, 0]",0.6952320128679276,0.5,0.5012406947890818,0.3981603153745072,0.4437934822409374,0.6038107752956636,0.14907345274696127
"[1, 4, 0, 0, 6, 26, 4, 0, 4, 157, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 25, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 8, 0, 0, 3, 0, 0, 0]",0.6943694949150085,0.5,0.4843924191750278,0.5709592641261498,0.5241254523522316,0.3922470433639947,0.2579056228732952
"[0, 7, 1, 0, 8, 1, 1, 0, 4, 93, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 0, 9, 0, 0, 0, 15, 0, 0]",0.6932370960712433,0.5,0.5091428571428571,0.5854139290407359,0.5446210268948656,0.435611038107753,4.446620465721935
"[0, 26, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 17, 1, 0, 6, 59, 4, 0, 2, 1, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 8, 1, 1, 0]",0.693206962943077,0.5,0.4991913746630728,0.6084099868593955,0.54841575362748,0.3896189224704336,2.2817902993410826
"[3, 0, 0, 0, 7, 0, 0, 0, 4, 421, 0, 0, 4, 395, 0, 0, 3, 0, 0, 0, 4, 270, 0, 0, 7, 0, 0, 0, 0, 25, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0]",0.693174222111702,0.5,0.4971576227390181,0.6320630749014454,0.5565519236332079,0.3607095926412615,13.785044926829869
"[2, 0, 0, 0, 4, 460, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.693480783700943,0.5,0.5114155251141552,0.2943495400788436,0.3736447039199332,0.7187910643889619,0.0
"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 50, 3, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]",0.6984556168317795,0.5,0.5006570302233903,0.5006570302233903,0.5006570302233903,0.5006570302233903,0.3533456631739682
"[0, 30, 1, 0, 8, 1, 1, 0, 0, 15, 1, 0, 8, 1, 1, 0, 6, 15, 3, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 245, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0]",0.6931227445602417,0.5,0.4921583271097834,0.4329829172141918,0.4606780845858091,0.5532194480946123,0.0
"[6, 54, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 4, 5, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 7, 1, 0, 0, 17, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]",0.6973281979560852,0.5,0.4808429118773946,0.1649145860709592,0.2455968688845401,0.8219448094612353,0.39500392370973714
"[4, 40, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 0, 15, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 4, 499, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 4, 0, 0]",0.6933149456977844,0.5,0.4960629921259842,0.4139290407358738,0.4512893982808023,0.5795006570302234,0.04503426149457823
"[7, 0, 0, 0, 0, 21, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 29, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]",0.7044498652219773,0.5,0.5110062893081762,0.4270696452036793,0.4652827487473157,0.5913272010512484,21.66195645730477
"[7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.7009800404310227,0.5,0.4981050351922035,0.6044678055190539,0.5461561294152567,0.3909329829172142,0.0
"[7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 4, 123, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 237, 0, 0, 6, 43, 4, 0, 7, 0, 0, 0]",0.69385946393013,0.5,0.4969271290605794,0.3718791064388962,0.4254039834648628,0.6235216819973719,0.6419810800944106
"[4, 13, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 11, 0, 0, 6, 50, 4, 0, 3, 0, 0, 0, 8, 3, 2, 0, 8, 2, 2, 0, 3, 0, 0, 0]",0.6947037965059281,0.5,0.5017142857142857,0.5768725361366623,0.5366748166259169,0.4270696452036793,0.02522814042936261
"[7, 0, 0, 0, 2, 0, 0, 0, 4, 31, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 28, 4, 0, 1, 28, 0, 0, 5, 0, 0, 0, 4, 283, 0, 0]",0.6939639925956727,0.5,0.5111478117258464,0.4067017082785808,0.4529820709842663,0.6110381077529566,0.9099141615720328
"[3, 0, 0, 0, 0, 6, 1, 0, 1, 6, 0, 0, 7, 0, 0, 0, 6, 48, 4, 0, 3, 0, 0, 0, 0, 5, 0, 0, 4, 216, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0]",0.6934882342815399,0.5,0.5070621468926554,0.4717477003942181,0.4887678692988427,0.5413929040735874,9.772814108990133
"[4, 151, 0, 0, 2, 1, 0, 0, 4, 507, 0, 0, 0, 13, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 39, 4, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933124423027038,0.5,0.4813333333333333,0.2371879106438896,0.317781690140845,0.7444152431011827,0.31006651457573753
"[2, 1, 0, 0, 6, 5, 4, 0, 5, 0, 0, 0, 4, 154, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 490, 0, 0, 8, 3, 2, 0, 8, 2, 1, 0, 3, 0, 0, 0]",0.6931133210659027,0.5,0.4917452830188679,0.8219448094612353,0.6153467781603541,0.1504599211563732,6.35450137918815
"[3, 0, 0, 0, 4, 93, 0, 0, 0, 23, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 6, 30, 4, 0, 1, 30, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 4, 109, 0, 0]",0.6934650003910064,0.5,0.5112866817155757,0.59526938239159,0.5500910746812386,0.431011826544021,0.1508149490600772
"[2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 363, 0, 0, 3, 0, 0, 0]",0.6935563385486603,0.5,0.4923572003218021,0.4021024967148489,0.4426763110307414,0.5854139290407359,615.6307837828062
"[3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 4, 470, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6932977646589279,0.5,0.4931600547195622,0.4737187910643889,0.4832439678284182,0.5131406044678055,0.0
"[5, 0, 0, 0, 4, 200, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6939065843820572,0.5,0.5078492935635793,0.4250985545335085,0.4628040057224606,0.588042049934297,114.56463048816659
"[0, 25, 0, 0, 6, 43, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 8, 3, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0]",0.6931433379650116,0.5,0.5072559366754618,0.5052562417871223,0.5062541145490455,0.5091984231274639,26.035835701972246
"[1, 4, 0, 0, 4, 192, 0, 0, 6, 49, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 1, 14, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 17, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0]",0.6925445467233657,0.5,0.493358633776091,0.5124835742444153,0.5027392845633258,0.4737187910643889,51.13379956688732
"[7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 25, 0, 0, 6, 41, 4, 0, 1, 41, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 47, 0, 0]",0.6960036516189575,0.5,0.515,0.3383705650459921,0.408406026962728,0.6813403416557161,20.543010389897972
"[1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 26, 0, 0, 4, 244, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 13, 1, 0, 7, 0, 0, 0, 0, 19, 1, 0, 7, 0, 0, 0]",0.6932255119085312,0.5,0.5115778136779753,0.6241787122207622,0.5622965374371116,0.4040735873850197,0.019214381977235462
"[2, 0, 0, 0, 1, 4, 0, 0, 4, 243, 0, 0, 4, 176, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 0, 15, 0, 0, 6, 49, 2, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6933284908533096,0.5,0.5117233294255569,0.573587385019711,0.5408921933085502,0.4526938239159001,92.55157608212903
"[6, 27, 3, 0, 2, 0, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 160, 0, 0, 7, 0, 0, 0, 4, 244, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.693453922867775,0.5,0.4858131487889273,0.4612352168199737,0.4732052578361981,0.511826544021025,0.0
"[0, 24, 1, 0, 3, 0, 0, 0, 6, 51, 4, 0, 0, 14, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]",0.7067265719175339,0.5,0.5066568047337278,0.450065703022339,0.476687543493389,0.561760840998686,3.883097054902464
"[1, 4, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 1, 4, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.7227009356021881,0.5,0.5029663810151616,0.5013140604467805,0.502138861467588,0.5045992115637319,0.0
"[8, 0, 1, 0, 4, 52, 0, 0, 7, 0, 0, 0, 6, 45, 3, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 3, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 87, 0, 0]",0.6941439598798752,0.5,0.5150115473441108,0.293035479632063,0.3735343383584589,0.7240473061760841,123.7903452400351
"[3, 0, 0, 0, 4, 155, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 6, 45, 4, 0, 4, 329, 0, 0, 4, 179, 0, 0, 7, 0, 0, 0, 4, 501, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]",0.6930218786001205,0.5,0.49818401937046,0.5407358738501971,0.518588531821046,0.4553219448094612,0.21073045553475822
"[6, 30, 2, 0, 1, 30, 0, 0, 0, 22, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 17, 1, 0, 5, 0, 0, 0, 4, 23, 0, 0, 7, 0, 0, 0]",0.6944296479225158,0.5,0.4751531654186521,0.4586070959264126,0.4667335339351387,0.4934296977660972,5.981968788779341
"[3, 0, 0, 0, 6, 8, 3, 0, 4, 296, 0, 0, 4, 442, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 358, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 0, 31, 0, 0]",0.6932076871395111,0.5,0.4863013698630137,0.3265440210249671,0.3907232704402515,0.6550591327201051,10.010540654271608
"[6, 44, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0, 0, 17, 1, 0, 8, 2, 1, 0, 1, 4, 0, 0, 2, 0, 0, 0, 4, 267, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0]",0.6943895488977432,0.5,0.494773519163763,0.4664914586070959,0.4802164355765979,0.5236530880420499,0.5140434888453456
"[8, 0, 1, 0, 4, 17, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 58, 4, 0, 1, 58, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0]",0.6941765546798706,0.5,0.4813348416289593,0.5591327201051248,0.5173252279635259,0.3975032851511169,0.8741240729577839
"[6, 13, 4, 0, 1, 13, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0]",0.7003665834665298,0.5,0.5049586776859504,0.4014454664914586,0.4472913616398243,0.6064388961892248,0.052817194125964306
"[6, 61, 4, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 13, 1, 0, 1, 13, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 0, 19, 0, 0, 4, 340, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6936881601810455,0.5,0.5169811320754717,0.450065703022339,0.4812082894274675,0.5795006570302234,59.45759605104104
"[7, 0, 0, 0, 0, 12, 0, 0, 1, 12, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 4, 254, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6952218532562255,0.5,0.4762600438276114,0.4283837056504599,0.4510549982704946,0.5289093298291722,15.054397302214056
"[1, 4, 0, 0, 2, 0, 0, 0, 0, 14, 1, 0, 0, 26, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 45, 4, 0]",0.7063506335020066,0.5,0.5012531328320802,0.5256241787122208,0.5131494547787043,0.4770039421813403,3.70326722972095
"[8, 0, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 8, 3, 2, 0, 8, 3, 1, 0, 7, 0, 0, 0, 0, 20, 1, 0]",0.6931819945573807,0.5,0.5189024390243903,0.5591327201051248,0.5382669196710942,0.4816031537450723,0.759428633022253
"[8, 0, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 4, 111, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 305, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.69328171312809,0.5,0.4801724137931034,0.3659658344283837,0.4153616703952274,0.6038107752956636,80.40542216121685
"[1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 2, 0, 8, 1, 2, 0, 5, 0, 0, 0, 4, 501, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 2, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.697853970527649,0.5,0.4874141876430206,0.4198423127463863,0.4511118955171196,0.5584756898817346,0.0
"[8, 0, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 234, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 29, 1, 0, 6, 27, 4, 0]",0.6932284325361252,0.5,0.5077233042310275,0.4967148488830486,0.5021587512454334,0.5183968462549278,0.7928246339070029
"[1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 25, 4, 0, 4, 421, 0, 0]",0.6931907743215561,0.5,0.4982876712328767,0.3823915900131406,0.4327137546468401,0.6149802890932983,3.5585438252892345
"[7, 0, 0, 0, 6, 40, 4, 0, 4, 235, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 146, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 416, 0, 0]",0.6930424571037292,0.5,0.4968553459119497,0.4152431011826544,0.4523979957050823,0.5795006570302234,48.50913418806158
"[4, 443, 0, 0, 6, 47, 3, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 411, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932786375284195,0.5,0.5097613882863341,0.3088042049934297,0.3846153846153846,0.7030223390275953,0.44842390538678956
"[2, 0, 0, 0, 4, 293, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 8, 3, 2, 0, 6, 20, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 72, 0, 0, 7, 0, 0, 0, 4, 499, 0, 0, 5, 0, 0, 0]",0.6929829269647598,0.5,0.501,0.3291721419185282,0.3973037272006344,0.6721419185282523,1.50519685634805
"[7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0, 0, 18, 1, 0, 6, 58, 1, 0, 3, 0, 0, 0, 4, 91, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6942038804292678,0.5,0.5021861336664585,0.5282522996057819,0.5148895292987512,0.4763469119579501,0.09970949199305323
"[0, 10, 1, 0, 1, 10, 0, 0, 6, 49, 3, 0, 2, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 4, 420, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 193, 0, 0, 0, 10, 0, 0]",0.6932512015104294,0.5,0.4953488372093023,0.4198423127463863,0.4544807965860597,0.5722733245729303,0.1341547594165604
"[4, 28, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693246853351593,0.5,0.4927140255009107,0.3554533508541393,0.4129770992366412,0.6340341655716163,0.11734896297639352
"[7, 0, 0, 0, 1, 4, 0, 0, 4, 84, 0, 0, 6, 57, 4, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6955542534589767,0.5,0.4844533600802407,0.3173455978975033,0.3834855101230647,0.6622864651773982,24.072519479319453
"[7, 0, 0, 0, 8, 1, 2, 0, 4, 44, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 28, 3, 0]",0.6945814460515976,0.5,0.4927536231884058,0.4914586070959264,0.4921052631578947,0.4940867279894875,61.29217517003417
"[4, 293, 0, 0, 0, 27, 1, 0, 0, 23, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 98, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 6, 5, 3, 0, 3, 0, 0, 0, 8, 3, 1, 0]",0.6939908683300018,0.5,0.498,0.3272010512483574,0.3949246629659,0.6701708278580815,22.050265996484086
"[2, 1, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 6, 35, 2, 0, 0, 18, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0]",0.6930201977491379,0.5,0.5024820739106454,0.5985545335085414,0.5463268365817091,0.4073587385019711,0.023510866354172322
"[1, 4, 0, 0, 0, 17, 1, 0, 2, 0, 0, 0, 6, 62, 4, 0, 0, 29, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 9, 0, 0]",0.6930085122585297,0.5,0.4980289093298292,0.4980289093298292,0.4980289093298292,0.4980289093298292,3.492549095535651
"[2, 1, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 4, 436, 0, 0, 6, 63, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0, 3, 0, 0, 0]",0.6935898989439011,0.5,0.5108783239323127,0.4165571616294349,0.4589214621787911,0.6011826544021025,1.1034592016076203
"[6, 46, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 95, 0, 0, 1, 4, 0, 0, 0, 28, 0, 0, 0, 29, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6948819786310196,0.5,0.513782991202346,0.5755584756898817,0.5429191199256275,0.4553219448094612,0.3007986566044565
"[7, 0, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 36, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.7016801774501801,0.5,0.5110169491525424,0.3961892247043364,0.4463360473723168,0.6208935611038108,42.357957241125405
"[5, 0, 0, 0, 4, 404, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6969350665807724,0.5,0.5130990415335464,0.5275952693823915,0.5202461937155815,0.4993429697766097,0.0
"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 31, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 6, 25, 2, 0]",0.7032165706157685,0.5,0.5190651906519065,0.5545335085413929,0.5362134688691232,0.4862023653088042,0.5099217347333251
"[0, 6, 1, 0, 7, 0, 0, 0, 0, 26, 0, 0, 0, 5, 1, 0, 1, 5, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 38, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0]",0.6933332353830337,0.5,0.5074925074925075,0.3337713534822601,0.4026952041220769,0.676084099868594,0.0422173255215057
"[7, 0, 0, 0, 0, 6, 0, 0, 1, 6, 0, 0, 4, 321, 0, 0, 7, 0, 0, 0, 6, 23, 2, 0, 0, 19, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 9, 0, 0, 7, 0, 0, 0]",0.6932732671499252,0.5,0.5135623869801085,0.5597897503285151,0.5356806035837787,0.4697766097240473,0.9970268022843811
"[8, 0, 2, 0, 4, 67, 0, 0, 6, 42, 3, 0, 0, 21, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 16, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 205, 0, 0, 0, 11, 1, 0]",0.6930025339126586,0.5,0.4880153403643336,0.3344283837056505,0.3968810916179337,0.6491458607095927,6.300161116756499
"[5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 4, 453, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.6974670499563217,0.5,0.497557003257329,0.4014454664914586,0.4443636363636363,0.5946123521681997,0.0
"[2, 1, 0, 0, 6, 22, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6957235604524612,0.5,0.504442925495557,0.4848883048620236,0.4944723618090452,0.5236530880420499,0.43012496930532507
