Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 6, 7, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 35, 0, 0]",0.692894697189331,0.5237690806388855,0.0,0.0,0.0,1.0
"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0]",0.6409767270088196,0.6247877478599548,0.6765578635014837,0.40641711229946526,0.5077951002227171,0.8233387358184765
"[2, 0, 0, 0, 4, 36, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 7, 0, 0, 0, 6, 8, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 114, 0, 0]",0.6802966594696045,0.5662139058113098,0.5766871165644172,0.33511586452762926,0.42390078917700114,0.7763371150729336
"[8, 0, 2, 0, 3, 0, 0, 0, 4, 20, 0, 0, 7, 0, 0, 0, 6, 13, 1, 0, 1, 0, 0, 0, 4, 122, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0]",0.6930385231971741,0.5237690806388855,0.0,0.0,0.0,1.0
"[8, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0, 4, 45, 0, 0, 0, 5, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]",0.6815032958984375,0.5713073015213013,0.5858895705521472,0.3404634581105169,0.4306651634723788,0.7811993517017828
"[0, 12, 0, 0, 8, 1, 2, 0, 6, 9, 0, 0, 4, 124, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 7, 0, 0, 7, 0, 0, 0]",0.6800156235694885,0.5942274928092957,0.5769944341372912,0.5543672014260249,0.5654545454545454,0.6304700162074555
"[4, 55, 0, 0, 2, 0, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 0, 13, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 4, 86, 0, 0, 1, 0, 0, 0]",0.6928315162658691,0.5016977787017822,0.47291666666666665,0.40463458110516937,0.43611911623439004,0.5899513776337115
"[0, 13, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 0, 12, 1, 0, 6, 9, 1, 0]",0.6930321455001831,0.5237690806388855,0.0,0.0,0.0,1.0
"[1, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]",0.6365585327148438,0.6315789222717285,0.6178107606679035,0.5935828877005348,0.6054545454545455,0.6661264181523501
"[6, 8, 1, 0, 4, 73, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 56, 0, 0]",0.6927242279052734,0.5237690806388855,0.0,0.0,0.0,1.0
