Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity,SynFlow
"[8, 0, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 114, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]",0.6583076596260071,0.6219015121459961,0.6333091154725109,0.5406082289803219,0.5600696948322383,0.6953150242326332,106.514404
"[0, 8, 0, 0, 4, 47, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 4, 67, 0, 0]",0.6542885065078735,0.621901524066925,0.610407680196327,0.5949910554561717,0.5942467232876645,0.6462035541195477,14.017597
"[2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 71, 0, 0, 4, 83, 0, 0, 4, 60, 0, 0, 0, 10, 0, 0, 4, 57, 0, 0, 1, 0, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 4, 56, 0, 0]",0.6899212002754211,0.5444821715354919,0.5367686124561393,0.2089445438282647,0.2549513958491746,0.8474959612277868,1.2419689
"[3, 0, 0, 0, 2, 0, 0, 0, 4, 123, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6880362868309021,0.5268251299858093,0.5019047619047619,0.0067978533094812,0.0133401364192983,0.9964458804523424,6.2006216
"[2, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 2, 1, 0, 0, 0, 14, 1, 0, 0, 4, 1, 0, 0, 10, 0, 0, 1, 0, 0, 0, 4, 97, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]",0.6931772708892823,0.5607809782028198,0.5412514993176609,0.5001788908765653,0.5194874545274274,0.6155088852988693,0.032605223
"[7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 6, 1, 0, 0, 14, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 95, 0, 0, 1, 0, 0, 0]",0.6220907211303711,0.6517826914787292,0.6204135903551736,0.7019677996422182,0.6562929396991819,0.6064620355411955,51.190437
"[0, 5, 1, 0, 2, 1, 0, 0, 6, 11, 1, 0, 8, 1, 1, 0, 6, 14, 1, 0, 4, 14, 0, 0, 8, 3, 2, 0, 6, 5, 1, 0, 8, 2, 2, 0, 0, 11, 1, 0, 8, 1, 2, 0, 0, 7, 0, 0]",0.6931120991706848,0.5254669189453125,0.0,0.0,0.0,1.0,0.0
"[0, 15, 1, 0, 0, 14, 1, 0, 4, 110, 0, 0, 2, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 4, 122, 0, 0, 3, 0, 0, 0, 6, 10, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0]",0.6930412888526917,0.5254669189453125,0.0,0.0,0.0,1.0,0.000811415
"[8, 0, 1, 0, 6, 6, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 5, 0, 0, 0, 13, 1, 0, 6, 11, 0, 0, 4, 29, 0, 0, 6, 15, 0, 0, 4, 24, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0]",0.6928508162498475,0.5254669189453125,0.0,0.0,0.0,1.0,0.0011881308
"[4, 115, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.636472749710083,0.6443123817443848,0.8112521046205258,0.3288014311270125,0.4638746947180818,0.9292407108239096,35.263844
"[3, 0, 0, 0, 4, 39, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 57, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 10, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.6882871508598327,0.5485568642616272,0.5164028630324332,0.8354203935599285,0.6366939578025966,0.2894991922455573,0.774971
"[2, 1, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 6, 8, 1, 0, 7, 0, 0, 0, 4, 100, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 3, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0]",0.6924065589904785,0.5254669189453125,0.0,0.0,0.0,1.0,0.17792344
"[6, 6, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 0, 15, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 12, 0, 0, 7, 0, 0, 0]",0.6963788151741028,0.49456707239151,0.3872252689604514,0.6021466905187836,0.3970824224710235,0.3974151857835218,0.07943908
"[4, 66, 0, 0, 6, 4, 1, 0, 3, 0, 0, 0, 8, 2, 2, 0, 6, 11, 0, 0, 6, 6, 0, 0, 0, 9, 0, 0, 8, 1, 2, 0, 4, 52, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 4, 49, 0, 0]",0.6930566668510437,0.5254669189453125,0.0,0.0,0.0,1.0,6.325304e-07
"[0, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 13, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 6, 4, 1, 0, 2, 1, 0, 0]",0.6930835962295532,0.5254669189453125,0.0,0.0,0.0,1.0,0.00026437212
"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]",0.6892848610877991,0.5251273393630982,0.0666666666666666,0.0003577817531305,0.0007117437722419,0.9990306946688208,3.7272143
"[1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 50, 0, 0, 6, 7, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0]",0.687695586681366,0.5419354796409607,0.5339354402418991,0.4805008944543828,0.4730091969877577,0.5974151857835218,0.0016006469
"[6, 14, 1, 0, 0, 9, 1, 0, 4, 57, 0, 0, 2, 1, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 2, 0, 0, 0]",0.6931002974510193,0.508658766746521,0.08,0.0708407871198568,0.0751423149905123,0.9040387722132472,0.0329938
"[0, 11, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 72, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 4, 117, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]",0.6090811491012573,0.6634974479675293,0.6527559369436844,0.6275491949910555,0.6384855448815181,0.6959612277867528,4.617032
"[4, 103, 0, 0, 6, 12, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 10, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]",0.6930660128593444,0.5254669189453125,0.0,0.0,0.0,1.0,3.6267993e-05
"[7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 50, 0, 0, 0, 7, 0, 0, 0, 7, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 107, 0, 0, 7, 0, 0, 0]",0.7149762272834778,0.4932088315486908,0.4967436127495254,0.8554561717352416,0.5909636700791803,0.1660743134087237,1.1598384
"[8, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6250266075134278,0.6629881262779236,0.6569447929181422,0.6146690518783542,0.6333093014900596,0.7066235864297253,10.408673
"[7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 6, 5, 1, 0, 6, 15, 1, 0, 4, 89, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0]",0.6921411991119385,0.5266553640365601,0.3180286788250034,0.1266547406082289,0.1262588160674448,0.8878836833602584,0.01874059
"[3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 93, 0, 0]",0.6548331141471863,0.6129032254219056,0.5769409202839924,0.7041144901610019,0.6317003636000174,0.5305331179321486,13.064701
"[8, 0, 2, 0, 2, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 8, 2, 2, 0, 1, 0, 0, 0]",0.7003244996070862,0.5112054288387299,0.5025850836786702,0.5459749552772808,0.4584145593697223,0.4798061389337641,0.22467968
"[7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 8, 2, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.7528301477432251,0.5485568761825561,0.5248977040535643,0.510912343470483,0.5177527921361784,0.5825525040387722,2.3746512
"[3, 0, 0, 0, 7, 0, 0, 0, 4, 117, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 6, 14, 1, 0, 8, 1, 2, 0, 4, 78, 0, 0, 0, 8, 0, 0]",0.6930268406867981,0.5254669189453125,0.0,0.0,0.0,1.0,7.374283e-06
"[6, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]",0.8768732786178589,0.5758913516998291,0.5526973959682492,0.7713774597495527,0.6212725116133403,0.3993537964458804,1.3006043
"[7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 6, 10, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 2, 0, 0, 0, 4, 117, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]",0.6818536996841431,0.5650254666805268,0.5484974987041438,0.756350626118068,0.6161930287630029,0.3922455573505654,0.037497163
"[0, 12, 0, 0, 0, 5, 0, 0, 4, 61, 0, 0, 6, 9, 1, 0, 4, 77, 0, 0, 4, 47, 0, 0, 6, 12, 1, 0, 6, 6, 0, 0, 4, 115, 0, 0, 4, 80, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0]",0.693079662322998,0.5254669189453125,0.0,0.0,0.0,1.0,3.701808e-05
"[7, 0, 0, 0, 8, 1, 1, 0, 0, 14, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 4, 105, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]",0.6238617777824402,0.6539898157119751,0.6198744815936703,0.7080500894454383,0.6604792883559444,0.6051696284329564,75.23851
"[1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 68, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6062064051628113,0.7010186791419983,0.7036380994382039,0.6486583184257603,0.671812575818864,0.7483037156704362,138.82957
"[7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 2, 1, 0, 0, 4, 71, 0, 0, 7, 0, 0, 0, 4, 101, 0, 0, 2, 1, 0, 0]",0.6910642981529236,0.5254669189453125,0.0,0.0,0.0,1.0,1.7245938
"[2, 1, 0, 0, 2, 0, 0, 0, 4, 92, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 8, 2, 2, 0, 6, 14, 1, 0, 4, 101, 0, 0]",0.6862968802452087,0.5553480386734009,0.4716935635730932,0.2432915921288014,0.2942087081609847,0.837156704361874,0.16300727
"[6, 12, 0, 0, 6, 9, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.6927703619003296,0.5254669189453125,0.0,0.0,0.0,1.0,1.3458728e-05
"[6, 14, 1, 0, 3, 0, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 93, 0, 0, 4, 36, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]",0.6892060756683349,0.5259762227535247,0.5185129537202791,0.4711985688729874,0.425332360224013,0.5754442649434572,0.34351653
"[4, 26, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 32, 0, 0, 4, 59, 0, 0]",0.6649369120597839,0.6154499292373657,0.6410239292740273,0.4998211091234347,0.5411514802183516,0.719870759289176,28.680424
"[2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 8, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.699320662021637,0.5365025579929352,0.5154513924899327,0.4207513416815742,0.4617907609643675,0.6410339256865913,2.3032181
"[8, 0, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 57, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 66, 0, 0, 4, 65, 0, 0]",0.69271160364151,0.5263158082962036,0.1263157894736842,0.004293381037567,0.0083044982698961,0.9977382875605816,0.0027171005
"[3, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 4, 94, 0, 0, 0, 4, 1, 0, 6, 7, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0]",0.6925235748291015,0.525806474685669,0.2086097388849682,0.0221824686940966,0.0378292366316318,0.9806138933764136,0.44399026
"[2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 5, 0, 0, 0, 4, 62, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]",0.6124269366264343,0.6577249526977539,0.6394102768991781,0.6400715563506262,0.6394993170110939,0.6736672051696285,3.4706407
"[4, 48, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 4, 109, 0, 0, 0, 15, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]",0.650299072265625,0.6135823488235473,0.6116480964382578,0.5066189624329158,0.5514456309558431,0.7101777059773828,0.026837328
"[2, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 114, 0, 0, 7, 0, 0, 0, 4, 69, 0, 0]",0.6780132412910461,0.5814940571784973,0.6428281049906243,0.2980322003577818,0.3899638797711975,0.8374798061389338,6.9928455
"[8, 0, 1, 0, 4, 101, 0, 0, 4, 58, 0, 0, 4, 33, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 6, 9, 1, 0, 8, 3, 1, 0, 4, 100, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]",0.692944860458374,0.5254669189453125,0.0,0.0,0.0,1.0,0.00023149581
"[2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 8, 3, 1, 0, 0, 11, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 15, 1, 0, 6, 9, 1, 0, 2, 0, 0, 0, 6, 8, 1, 0]",0.6930172204971313,0.5249575734138489,0.3105876896574571,0.0268336314847942,0.0478893839066835,0.9747980613893376,0.003277869
"[1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 88, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 111, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]",0.6543212056159973,0.6235993266105652,0.6145755892095511,0.5620751341681575,0.5839973328561585,0.6791599353796446,8.648955
"[7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0]",0.7205400466918945,0.497283524274826,0.4677533720810879,0.485509838998211,0.3902472504342184,0.5079159935379645,0.5172077
"[8, 0, 2, 0, 2, 0, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 4, 21, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 7, 1, 0, 4, 100, 0, 0]",0.686513340473175,0.5470288634300232,0.4644541873719266,0.1692307692307692,0.2139261967072377,0.8882067851373183,0.017107528
"[0, 7, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 0, 15, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 6, 9, 1, 0, 6, 15, 1, 0, 0, 12, 0, 0]",0.6928329706192017,0.5139219105243683,0.4151372410342001,0.220035778175313,0.2121591895042199,0.7793214862681744,0.018087342
"[4, 35, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0]",0.690506112575531,0.5254669070243836,0.2261904761904762,0.00608228980322,0.0116904614735191,0.994507269789984,6.396472
"[1, 0, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 120, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 107, 0, 0, 0, 7, 0, 0, 4, 29, 0, 0, 1, 0, 0, 0]",0.6288353562355041,0.646859085559845,0.6282723075500787,0.6271914132379249,0.6259709997439811,0.6646203554119547,0.6730298
"[3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 4, 73, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 66, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 58, 0, 0]",0.6849357724189759,0.5348047554492951,0.5181086608029698,0.8296958855098389,0.6239464318400672,0.2684975767366721,3.7166412
"[8, 0, 2, 0, 4, 9, 0, 0, 4, 68, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 6, 14, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]",0.6930158376693726,0.5254669189453125,0.0,0.0,0.0,1.0,0.0037830872
"[6, 7, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0, 8, 3, 2, 0]",0.6918707489967346,0.5254669189453125,0.0,0.0,0.0,1.0,0.07743358
"[7, 0, 0, 0, 4, 64, 0, 0, 6, 15, 1, 0, 2, 1, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 54, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]",0.6797925114631653,0.5752122282981873,0.5764029392804713,0.3974955277280859,0.4695126415746512,0.7357027463651049,0.72163606
